Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,México,MEX,1.00821583830929,2.59670994264157,1.51621746221132,3.98741138050128,2.17867967512763,3.05652961037869,3.60542402425098,2.86221087781675,3.08418083004171,2.32096760883614,2.89119596008021,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Argentina,ARG,1.2988816648031,3.66579059535379,2.80667189982932,1.77920553648531,0.962406650325519,1.97713461784426,0.584749931723909,1.78936428458758,2.232532212602,1.47434942911914,1.03241088135088,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Antigua y Barbuda,ATG,13.1907107216844,5.21750627465041,10.7810607557117,11.3664742578945,3.70183780934229,8.530357746702,6.78219276366958,10.3047628186758,12.7554180936599,7.57100155038054,5.36587126888871,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Bahamas,BHS,-0.536955148452306,3.09850714482936,4.908082645399,3.64236845615841,2.25504517513394,0.639798872638891,3.25534109709321,2.46436056795337,3.82779517697477,2.00993779963956,3.62672419883926,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Barbados,BRB,0.557283807402607,2.40879045285177,11.4543528092711,2.22556021294586,16.047854276893,14.6028832091009,11.54635577101,4.14136927882684,4.74975916445493,4.13457724323287,5.9325486645541,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Belice,BLZ,4.17388152125633,3.55313433543757,12.7520997318139,5.84064035045559,8.46242807745053,3.43376835995794,1.82939340586375,1.71273108523014,6.36993895949505,4.73691618915791,4.65707436255279,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Brasil,BRA,0.253118795948323,5.0339171410898,3.7549621084026,3.04150922944808,3.57135261311195,3.59214973105335,4.13737853873766,3.33826028428024,4.07748708411665,3.68375319892769,2.61545071194291,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Colombia,COL,1.04506114042541,2.43922655930173,4.05476264326698,4.24227555289113,4.24250525784449,3.95954185068281,4.89982753870209,4.39294490125625,3.38083576651694,4.32525085249986,2.74782310411599,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Costa Rica,CRI,2.84504346292679,4.81846450003137,5.70866167990468,6.29127693668783,6.23293661051559,5.23639487058031,4.45296238745449,4.83327530594958,4.82943871297315,4.2436545918556,3.40033827870687,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Chile,CHL,1.99674530406883,6.24191816511604,11.7430218470897,7.97833727864938,9.04194896062191,8.55986314684867,4.92278266615595,2.2119328498615,2.60765642227731,4.50510433594716,3.37154809053013,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Dominica,DMA,6.39870554922223,5.2767195708431,4.76390423642917,3.59540248253307,2.37403247768408,1.32418828718005,7.33473669765782,4.36236860363478,14.2172198776951,10.3088150144157,4.35925018903994,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Ecuador,ECU,0.826810818532832,-0.127889942196138,0.645345741976643,0.764305489903436,0.759282221720076,1.33215455916871,0.764525197901539,0.603583306362815,1.29084310432381,0.90087265989981,1.16411807176767,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,El Salvador,SLV,0.039403330687564,1.47137092746017,2.01123945886672,1.11490857279595,2.2408951362935,2.10997804482034,1.98198031581358,2.01688451540263,1.58620478716365,2.58874905939536,1.2115112618936,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Granada,GRD,4.62931727452116,7.19311842194662,3.93681227436205,8.8638298977752,11.7166726780068,15.6911614883333,10.3478174358754,13.828213019264,15.7738511239474,16.4080064510874,14.2799434547187,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Guatemala,GTM,0.623519205826901,-4.08837713928081,2.82256117029867,2.87215633283167,2.43301104341574,1.93508421445702,1.28045247920901,1.39328243744598,1.25995863140534,1.51821203481139,1.09973927603188,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Guyana,GUY,1.99202050400334,9.41532518977148,6.83986953955434,4.81209217156845,5.75992397167508,3.21740985101614,3.6284858008664,6.89409503910073,24.6552899505381,32.7649489760172,21.8319594500957,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Haití,HTI,0.258373747832002,0.194464653654673,1.13794468431786,1.0865215082103,0.653928722135466,0.71245802908141,0.749944929864304,2.49312290802284,0.638102587627495,0.507242085199014,0.206779357492517,..
